0,3,0,4.7705078125,4.580078125
0.1,3,0,4.775390625,4.5849609375
0.2,3,0,4.8779296875,4.5751953125
0.3,3,0,4.765625,4.5849609375
0.4,3,0,4.794921875,4.599609375
0.5,3,0,4.7802734375,4.580078125
0.6,3,0,4.7705078125,4.5751953125
0.7,3,0,4.7607421875,4.5751953125
0.8,3,0,4.7705078125,4.58984375
0.9,3,0,4.7509765625,4.5703125
1,3,0,4.7412109375,4.560546875
1.1,3,0,4.74609375,4.560546875
1.2,3,0,4.7412109375,4.5458984375
1.3,3,0,4.7509765625,4.53125
1.4,3,0,4.716796875,4.541015625
1.5,3,0,4.7119140625,4.521484375
1.6,3,0,4.736328125,4.5166015625
1.7,3,0,4.716796875,4.51171875
1.8,3,0,4.7119140625,4.5068359375
1.9,3,0,4.70703125,4.47265625
2,3,0,4.6875,4.4873046875
2.1,3,0,4.6875,4.4677734375
2.2,3,0,4.697265625,4.4580078125
2.3,3,0,4.6826171875,4.4580078125
2.4,3,0,4.6875,4.47265625
2.5,3,0,4.6630859375,4.4482421875
2.6,3,0,4.658203125,4.443359375
2.7,3,0,4.6533203125,4.43359375
2.8,3,0,4.6630859375,4.43359375
2.9,3,0,4.6630859375,4.4189453125
3,3,0,4.66796875,4.423828125
3.1,3,0,4.6630859375,4.4189453125
3.2,3,0,4.658203125,4.39453125
3.3,3,0,4.6435546875,4.3994140625
3.4,3,0,4.638671875,4.3896484375
3.5,3,0,4.6484375,4.39453125
3.6,3,0,4.62890625,4.39453125
3.7,3,0,4.619140625,4.3603515625
3.8,3,0,4.6337890625,4.3701171875
3.9,3,0,4.619140625,4.3603515625
4,3,0,4.6240234375,4.3505859375
4.1,3,0,4.609375,4.365234375
4.2,3,0,4.6337890625,4.35546875
4.3,3,0,4.6240234375,4.3310546875
4.4,3,0,4.609375,4.3359375
4.5,3,0,4.6044921875,4.3359375
4.6,3,0,4.5849609375,4.3212890625
4.7,3,0,4.58984375,4.3017578125
4.8,3,0,4.609375,4.31640625
4.9,3,0,4.5947265625,4.31640625
5,3,0,4.5947265625,4.306640625
5.1,3,0,4.5849609375,4.306640625
5.2,3,0,4.58984375,4.3212890625
5.3,3,0,4.5947265625,4.287109375
5.4,3,0,4.580078125,4.2919921875
5.5,3,0,4.5751953125,4.287109375
5.6,3,0,4.5703125,4.287109375
5.7,3,0,4.5751953125,4.296875
5.8,3,0,4.5849609375,4.27734375
5.9,3,0,4.55078125,4.27734375
6,3,0,4.5703125,4.267578125
6.1,3,0,4.560546875,4.267578125
6.2,3,0,4.560546875,4.2626953125
6.3,3,0,4.541015625,4.2626953125
6.4,3,0,4.560546875,4.2529296875
6.5,3,0,4.560546875,4.248046875
6.6,3,0,4.55078125,4.2431640625
6.7,3,0,4.5458984375,4.2431640625
6.8,3,0,4.53125,4.228515625
6.9,3,0,4.5263671875,4.248046875
7,3,0,4.541015625,4.2333984375
7.1,3,0,4.53125,4.21875
7.2,3,0,4.5361328125,4.21875
7.3,3,0,4.5263671875,4.2333984375
7.4,3,0,4.5361328125,4.208984375
7.5,3,0,4.5068359375,4.2236328125
7.6,3,0,4.5361328125,4.208984375
7.7,3,0,4.53125,4.208984375
7.8,3,0,4.521484375,4.2138671875
7.9,3,0,4.5361328125,4.208984375
8,3,0,4.5068359375,4.2138671875
8.1,3,0,4.5166015625,4.1943359375
8.2,3,0,4.51171875,4.19921875
8.3,3,0,4.5166015625,4.1943359375
8.4,3,0,4.4970703125,4.1943359375
8.5,3,0,4.5068359375,4.1943359375
8.6,3,0,4.501953125,4.1650390625
8.7,3,0,4.501953125,4.1796875
8.8,3,0,4.5068359375,4.1748046875
8.9,3,0,4.5068359375,4.1796875
9,3,0,4.5068359375,4.1748046875
9.1,3,0,4.51171875,4.1650390625
9.2,3,0,4.4921875,4.16015625
9.3,3,0,4.501953125,4.16015625
9.4,3,0,4.482421875,4.1552734375
9.5,3,0,4.501953125,4.150390625
9.6,3,0,4.4775390625,4.169921875
9.7,3,0,4.482421875,4.150390625
9.8,3,0,4.482421875,4.150390625
9.9,3,0,4.4921875,4.1455078125
10,3,0,4.482421875,4.150390625
10.1,3,0,4.4970703125,4.150390625
10.2,3,0,4.47265625,4.1357421875
10.3,3,0,4.4775390625,4.16015625
10.4,3,0,4.462890625,4.140625
10.5,3,0,4.4775390625,4.130859375
10.6,3,0,4.4873046875,4.140625
10.7,3,0,4.4677734375,4.1455078125
10.8,3,0,4.4580078125,4.130859375
10.9,3,0,4.4677734375,4.12109375
11,3,0,4.462890625,4.12109375
11.1,3,0,4.4580078125,4.12109375
11.2,3,0,4.462890625,4.1162109375
11.3,3,0,4.47265625,4.1259765625
11.4,3,0,4.4775390625,4.1259765625
11.5,3,0,4.462890625,4.111328125
11.6,3,0,4.462890625,4.0869140625
11.7,3,0,4.4677734375,4.1162109375
11.8,3,0,4.47265625,4.111328125
11.9,3,0,4.4580078125,4.1259765625
12,3,0,4.453125,4.1015625
12.1,3,0,4.4482421875,4.1064453125
12.2,3,0,4.453125,4.1015625
12.3,3,0,4.4482421875,4.1064453125
12.4,3,0,4.4482421875,4.0869140625
12.5,3,0,4.4482421875,4.0966796875
12.6,3,0,4.443359375,4.072265625
12.7,3,0,4.4384765625,4.0966796875
12.8,3,0,4.4384765625,4.111328125
12.9,3,0,4.4384765625,4.072265625
13,3,0,4.4189453125,4.0771484375
13.1,3,0,4.4384765625,4.08203125
13.2,3,0,4.43359375,4.08203125
13.3,3,0,4.43359375,4.08203125
13.4,3,0,4.4482421875,4.0869140625
13.5,3,0,4.4482421875,4.0771484375
13.6,3,0,4.423828125,4.08203125
13.7,3,0,4.43359375,4.0771484375
13.8,3,0,4.4189453125,4.072265625
13.9,3,0,4.4287109375,4.091796875
14,3,0,4.4384765625,4.0673828125
14.1,3,0,4.4287109375,4.0771484375
14.2,3,0,4.423828125,4.0673828125
14.3,3,0,4.4189453125,4.072265625
14.4,3,0,4.4189453125,4.072265625
14.5,3,0,4.4140625,4.0478515625
14.6,3,0,4.4384765625,4.0673828125
14.7,3,0,4.423828125,4.0576171875
14.8,3,0,4.4140625,4.052734375
14.9,3,0,4.4140625,4.0478515625
15,3,0,4.4140625,4.072265625
15.1,3,0,4.404296875,4.0673828125
15.2,3,0,4.423828125,4.0478515625
15.3,3,0,4.4140625,4.052734375
15.4,3,0,4.4140625,4.052734375
15.5,3,0,4.4189453125,4.033203125
15.6,3,0,4.4287109375,4.052734375
15.7,3,0,4.3994140625,4.0576171875
15.8,3,0,4.404296875,4.0478515625
15.9,3,0,4.404296875,4.04296875
16,3,0,4.3994140625,4.052734375
16.1,3,0,4.423828125,4.0576171875
16.2,3,0,4.3994140625,4.052734375
16.3,3,0,4.4091796875,4.033203125
16.4,3,0,4.384765625,4.033203125
16.5,3,0,4.3994140625,4.0283203125
16.6,3,0,4.39453125,4.0478515625
16.7,3,0,4.384765625,4.0185546875
16.8,3,0,4.39453125,4.0283203125
16.9,3,0,4.404296875,4.033203125
17,3,0,4.39453125,4.033203125
17.1,3,0,4.3994140625,4.0283203125
17.2,3,0,4.384765625,4.0185546875
17.3,3,0,4.4091796875,4.033203125
17.4,3,0,4.4091796875,4.0380859375
17.5,3,0,4.39453125,4.0185546875
17.6,3,0,4.384765625,4.0185546875
17.7,3,0,4.375,4.013671875
17.8,3,0,4.3896484375,4.0087890625
17.9,3,0,4.39453125,4.033203125
18,3,0,4.3798828125,4.0185546875
18.1,3,0,4.384765625,4.0185546875
18.2,3,0,4.3798828125,4.0234375
18.3,3,0,4.39453125,4.033203125
18.4,3,0,4.3798828125,4.0234375
18.5,3,0,4.3798828125,3.984375
18.6,3,0,4.3798828125,4.013671875
18.7,3,0,4.375,4.0087890625
18.8,3,0,4.3701171875,3.994140625
18.9,3,0,4.3603515625,4.0087890625
19,3,0,4.384765625,4.0185546875
19.1,3,0,4.375,4.0087890625
19.2,3,0,4.3701171875,4.0087890625
19.3,3,0,4.375,3.9990234375
19.4,3,0,4.3896484375,4.0087890625
19.5,3,0,4.384765625,3.9990234375
19.6,3,0,4.3798828125,4.00390625
19.7,3,0,4.375,3.994140625
19.8,3,0,4.3701171875,3.9990234375
19.9,3,0,4.3603515625,3.9990234375
20,3,0,4.384765625,4.0087890625
20.1,3,0,4.375,4.0087890625
20.2,3,0,4.3798828125,3.994140625
20.3,3,0,4.3701171875,3.9892578125
20.4,3,0,4.3701171875,4.0625
20.5,3,0,4.3798828125,3.994140625
20.6,3,0,4.3505859375,3.9990234375
20.7,3,0,4.35546875,3.974609375
20.8,3,0,4.3603515625,3.9892578125
20.9,3,0,4.365234375,3.9892578125
21,3,0,4.3603515625,3.974609375
21.1,3,0,4.365234375,4.00390625
21.2,3,0,4.375,3.9990234375
21.3,3,0,4.35546875,3.984375
21.4,3,0,4.365234375,3.9794921875
21.5,3,0,4.365234375,4.00390625
21.6,3,0,4.35546875,3.9990234375
21.7,3,0,4.35546875,3.974609375
21.8,3,0,4.3603515625,3.9794921875
21.9,3,0,4.35546875,3.984375
22,3,0,4.3603515625,3.984375
22.1,3,0,4.35546875,3.9990234375
22.2,3,0,4.375,3.974609375
22.3,3,0,4.375,3.974609375
22.4,3,0,4.365234375,3.9697265625
22.5,3,0,4.3505859375,3.9794921875
22.6,3,0,4.365234375,3.9794921875
22.7,3,0,4.3505859375,3.9892578125
22.8,3,0,4.3408203125,3.9794921875
22.9,3,0,4.3408203125,3.9404296875
23,3,0,4.3408203125,3.96484375
23.1,3,0,4.3505859375,3.9697265625
23.2,3,0,4.3701171875,3.9599609375
23.3,3,0,4.3701171875,3.984375
23.4,3,0,4.3359375,3.9697265625
23.5,3,0,4.3505859375,3.9697265625
23.6,3,0,4.345703125,3.9697265625
23.7,3,0,4.3408203125,3.9501953125
23.8,3,0,4.3408203125,3.9794921875
23.9,3,0,4.35546875,3.9697265625
24,3,0,4.3408203125,3.96484375
24.1,3,0,4.3359375,3.9599609375
24.2,3,0,4.3359375,3.9599609375
24.3,3,0,4.3408203125,3.9453125
24.4,3,0,4.3359375,3.974609375
24.5,3,0,4.3408203125,3.9453125
24.6,3,0,4.3359375,3.9501953125
24.7,3,0,4.3310546875,3.955078125
24.8,3,0,4.3359375,3.974609375
24.9,3,0,4.3310546875,3.9453125
25,3,0,4.3212890625,3.9599609375
25.1,3,0,4.326171875,3.9453125
25.2,3,0,4.326171875,3.9111328125
25.3,3,0,4.3359375,3.9453125
25.4,3,0,4.31640625,3.9501953125
25.5,3,0,4.345703125,3.955078125
25.6,3,0,4.3310546875,3.92578125
25.7,3,0,4.326171875,3.9453125
25.8,3,0,4.3212890625,3.9453125
25.9,3,0,4.31640625,3.9404296875
26,3,0,4.326171875,3.9404296875
26.1,3,0,4.306640625,3.9306640625
26.2,3,0,4.31640625,3.935546875
26.3,3,0,4.31640625,3.9306640625
26.4,3,0,4.3212890625,3.9404296875
26.5,3,0,4.3115234375,3.9208984375
26.6,3,0,4.326171875,3.9208984375
26.7,3,0,4.3212890625,3.935546875
26.8,3,0,4.31640625,3.935546875
26.9,3,0,4.31640625,3.92578125
27,3,0,4.326171875,3.935546875
27.1,3,0,4.3359375,3.9404296875
27.2,3,0,4.306640625,3.92578125
27.3,3,0,4.3212890625,3.9306640625
27.4,3,0,4.31640625,3.92578125
27.5,3,0,4.3017578125,3.9111328125
27.6,3,0,4.296875,3.9111328125
27.7,3,0,4.326171875,3.935546875
27.8,3,0,4.3115234375,3.9208984375
27.9,3,0,4.306640625,3.9208984375
28,3,0,4.3115234375,3.9208984375
28.1,3,0,4.3017578125,3.9306640625
28.2,3,0,4.306640625,3.935546875
28.3,3,0,4.326171875,3.9208984375
28.4,3,0,4.3115234375,3.9208984375
28.5,3,0,4.3115234375,3.92578125
28.6,3,0,4.306640625,3.9013671875
28.7,3,0,4.306640625,3.9013671875
28.8,3,0,4.2822265625,3.916015625
28.9,3,0,4.306640625,3.9111328125
29,3,0,4.3115234375,3.916015625
29.1,3,0,4.3115234375,3.9111328125
29.2,3,0,4.306640625,3.9306640625
29.3,3,0,4.296875,3.896484375
29.4,3,0,4.3212890625,3.92578125
29.5,3,0,4.306640625,3.9111328125
29.6,3,0,4.3017578125,3.9013671875
29.7,3,0,4.3212890625,3.90625
29.8,3,0,4.3115234375,3.896484375
29.9,3,0,4.3115234375,3.9013671875
30,3,0,4.296875,3.9013671875
30.1,3,0,4.3017578125,3.90625
30.2,3,0,4.296875,3.9013671875
30.3,3,0,4.2822265625,3.9111328125
30.4,3,0,4.3017578125,3.8916015625
30.5,3,0,4.296875,3.916015625
30.6,3,0,4.296875,3.9111328125
30.7,3,0,4.2919921875,3.9013671875
30.8,3,0,4.2919921875,3.9208984375
30.9,3,0,4.296875,3.9013671875
31,3,0,4.306640625,3.8916015625
31.1,3,0,4.296875,3.896484375
31.2,3,0,4.296875,3.8916015625
31.3,3,0,4.296875,3.896484375
31.4,3,0,4.306640625,3.9013671875
31.5,3,0,4.2724609375,3.8916015625
31.6,3,0,4.3017578125,3.90625
31.7,3,0,4.287109375,3.896484375
31.8,3,0,4.2822265625,3.8916015625
31.9,3,0,4.296875,3.88671875
32,3,0,4.2822265625,3.876953125
32.1,3,0,4.3017578125,3.9013671875
32.2,3,0,4.287109375,3.8916015625
32.3,3,0,4.2822265625,3.88671875
32.4,3,0,4.2822265625,3.88671875
32.5,3,0,4.267578125,3.8818359375
32.6,3,0,4.2626953125,3.876953125
32.7,3,0,4.287109375,3.8916015625
32.8,3,0,4.287109375,3.88671875
32.9,3,0,4.2822265625,3.8916015625
33,3,0,4.296875,3.876953125
33.1,3,0,4.2822265625,3.9013671875
33.2,3,0,4.267578125,3.876953125
33.3,3,0,4.2822265625,3.88671875
33.4,3,0,4.2822265625,3.876953125
33.5,3,0,4.2724609375,3.88671875
33.6,3,0,4.2626953125,3.88671875
33.7,3,0,4.2822265625,3.88671875
33.8,3,0,4.2822265625,3.8818359375
33.9,3,0,4.2822265625,3.876953125
34,3,0,4.27734375,3.88671875
34.1,3,0,4.2822265625,3.876953125
34.2,3,0,4.2626953125,3.876953125
34.3,3,0,4.2626953125,3.8623046875
34.4,3,0,4.27734375,3.876953125
34.5,3,0,4.2724609375,3.8818359375
34.6,3,0,4.2919921875,3.876953125
34.7,3,0,4.287109375,3.8720703125
34.8,3,0,4.2822265625,3.88671875
34.9,3,0,4.27734375,3.8720703125
35,3,0,4.2822265625,3.8818359375
35.1,3,0,4.267578125,3.8720703125
35.2,3,0,4.287109375,3.8818359375
35.3,3,0,4.2822265625,3.8671875
35.4,3,0,4.287109375,3.8720703125
35.5,3,0,4.2724609375,3.8671875
35.6,3,0,4.267578125,3.8671875
35.7,3,0,4.287109375,3.876953125
35.8,3,0,4.267578125,3.8671875
35.9,3,0,4.2578125,3.8720703125
36,3,0,4.267578125,3.8623046875
36.1,3,0,4.267578125,3.8623046875
36.2,3,0,4.2724609375,3.8623046875
36.3,3,0,4.2626953125,3.8525390625
36.4,3,0,4.267578125,3.8720703125
36.5,3,0,4.287109375,3.88671875
36.6,3,0,4.267578125,3.8671875
36.7,3,0,4.2626953125,3.8671875
36.8,3,0,4.2822265625,3.8720703125
36.9,3,0,4.2578125,3.8720703125
37,3,0,4.2626953125,3.84765625
37.1,3,0,4.2578125,3.8623046875
37.2,3,0,4.2431640625,3.857421875
37.3,3,0,4.2626953125,3.837890625
37.4,3,0,4.2529296875,3.8427734375
37.5,3,0,4.2626953125,3.8720703125
37.6,3,0,4.267578125,3.8623046875
37.7,3,0,4.2578125,3.857421875
37.8,3,0,4.2529296875,3.857421875
37.9,3,0,4.2431640625,3.84765625
38,3,0,4.2578125,3.8525390625
38.1,3,0,4.248046875,3.837890625
38.2,3,0,4.248046875,3.8525390625
38.3,3,0,4.2529296875,3.857421875
38.4,3,0,4.2578125,3.8525390625
38.5,3,0,4.2724609375,3.8525390625
38.6,3,0,4.248046875,3.837890625
38.7,3,0,4.2529296875,3.84765625
38.8,3,0,4.2529296875,3.8525390625
38.9,3,0,4.2626953125,3.84765625
39,3,0,4.23828125,3.8671875
39.1,3,0,4.2529296875,3.8330078125
39.2,3,0,4.248046875,3.8623046875
39.3,3,0,4.228515625,3.8525390625
39.4,3,0,4.248046875,3.84765625
39.5,3,0,4.248046875,3.84765625
39.6,3,0,4.2626953125,3.837890625
39.7,3,0,4.23828125,3.8330078125
39.8,3,0,4.2431640625,3.837890625
39.9,3,0,4.2431640625,3.8330078125
40,3,0,4.248046875,3.837890625
40.1,3,0,4.2529296875,3.8427734375
40.2,3,0,4.2333984375,3.828125
40.3,3,0,4.2333984375,3.8525390625
40.4,3,0,4.2431640625,3.8427734375
40.5,3,0,4.2431640625,3.84765625
40.6,3,0,4.248046875,3.8427734375
40.7,3,0,4.2626953125,3.837890625
40.8,3,0,4.248046875,3.8427734375
40.9,3,0,4.2431640625,3.837890625
41,3,0,4.23828125,3.837890625
41.1,3,0,4.2431640625,3.837890625
41.2,3,0,4.23828125,3.828125
41.3,3,0,4.23828125,3.8232421875
41.4,3,0,4.248046875,3.828125
41.5,3,0,4.23828125,3.8330078125
41.6,3,0,4.23828125,3.8427734375
41.7,3,0,4.2529296875,3.8427734375
41.8,3,0,4.21875,3.828125
41.9,3,0,4.23828125,3.828125
42,3,0,4.23828125,3.8232421875
42.1,3,0,4.23828125,3.798828125
42.2,3,0,4.2333984375,3.828125
42.3,3,0,4.21875,3.8232421875
42.4,3,0,4.2431640625,3.8427734375
42.5,3,0,4.2236328125,3.8134765625
42.6,3,0,4.2236328125,3.8330078125
42.7,3,0,4.228515625,3.8232421875
42.8,3,0,4.21875,3.8134765625
42.9,3,0,4.21875,3.8330078125
43,3,0,4.21875,3.818359375
43.1,3,0,4.2333984375,3.8232421875
43.2,3,0,4.2333984375,3.818359375
43.3,3,0,4.228515625,3.828125
43.4,3,0,4.2333984375,3.837890625
43.5,3,0,4.248046875,3.828125
43.6,3,0,4.248046875,3.8330078125
43.7,3,0,4.228515625,3.8232421875
43.8,3,0,4.228515625,3.8232421875
43.9,3,0,4.21875,3.837890625
44,3,0,4.2333984375,3.828125
44.1,3,0,4.228515625,3.818359375
44.2,3,0,4.228515625,3.828125
44.3,3,0,4.23828125,3.8134765625
44.4,3,0,4.228515625,3.8134765625
44.5,3,0,4.208984375,3.8232421875
44.6,3,0,4.23828125,3.818359375
44.7,3,0,4.2333984375,3.828125
44.8,3,0,4.2236328125,3.8134765625
44.9,3,0,4.228515625,3.818359375
45,3,0,4.2138671875,3.8330078125
45.1,3,0,4.2138671875,3.8134765625
45.2,3,0,4.23828125,3.818359375
45.3,3,0,4.2236328125,3.8134765625
45.4,3,0,4.21875,3.80859375
45.5,3,0,4.2138671875,3.818359375
45.6,3,0,4.2236328125,3.798828125
45.7,3,0,4.2333984375,3.8037109375
45.8,3,0,4.2236328125,3.818359375
45.9,3,0,4.21875,3.8134765625
46,3,0,4.21875,3.80859375
46.1,3,0,4.2041015625,3.8134765625
46.2,3,0,4.2333984375,3.818359375
46.3,3,0,4.2138671875,3.80859375
46.4,3,0,4.21875,3.8037109375
46.5,3,0,4.21875,3.8037109375
46.6,3,0,4.21875,3.8134765625
46.7,3,0,4.2041015625,3.818359375
46.8,3,0,4.228515625,3.828125
46.9,3,0,4.21875,3.80859375
47,3,0,4.2138671875,3.8134765625
47.1,3,0,4.2138671875,3.8037109375
47.2,3,0,4.2138671875,3.80859375
47.3,3,0,4.228515625,3.798828125
47.4,3,0,4.228515625,3.7890625
47.5,3,0,4.2138671875,3.798828125
47.6,3,0,4.2138671875,3.798828125
47.7,3,0,4.31640625,3.7939453125
47.8,3,0,4.2236328125,3.7890625
47.9,3,0,4.208984375,3.8037109375
48,3,0,4.2138671875,3.8037109375
48.1,3,0,4.208984375,3.7939453125
48.2,3,0,4.208984375,3.8037109375
48.3,3,0,4.19921875,3.8037109375
48.4,3,0,4.2138671875,3.7890625
48.5,3,0,4.1943359375,3.7841796875
48.6,3,0,4.2138671875,3.7939453125
48.7,3,0,4.2138671875,3.798828125
48.8,3,0,4.2236328125,3.798828125
48.9,3,0,4.2236328125,3.8037109375
49,3,0,4.1943359375,3.80859375
49.1,3,0,4.208984375,3.7939453125
49.2,3,0,4.2041015625,3.798828125
49.3,3,0,4.208984375,3.798828125
49.4,3,0,4.2138671875,3.80859375
49.5,3,0,4.189453125,3.779296875
49.6,3,0,4.2138671875,3.8134765625
49.7,3,0,4.208984375,3.798828125
49.8,3,0,4.19921875,3.7939453125
49.9,3,0,4.2236328125,3.7890625
50,3,0,4.19921875,3.7744140625
50.1,3,0,4.16015625,3.7890625
50.2,3,0,4.1943359375,3.7939453125
50.3,3,0,4.19921875,3.7939453125
50.4,3,0,4.2041015625,3.7841796875
50.5,3,0,4.19921875,3.80859375
50.6,3,0,4.189453125,3.7744140625
50.7,3,0,4.21875,3.7890625
50.8,3,0,4.19921875,3.7890625
50.9,3,0,4.2041015625,3.7939453125
51,3,0,4.1796875,3.7841796875
51.1,3,0,4.1943359375,3.779296875
51.2,3,0,4.2138671875,3.7841796875
51.3,3,0,4.19921875,3.7890625
51.4,3,0,4.189453125,3.7841796875
51.5,3,0,4.1845703125,3.7890625
51.6,3,0,4.1845703125,3.8037109375
51.7,3,0,4.19921875,3.798828125
51.8,3,0,4.19921875,3.7890625
51.9,3,0,4.1943359375,3.779296875
52,3,0,4.1943359375,3.7841796875
52.1,3,0,4.1796875,3.7841796875
52.2,3,0,4.189453125,3.759765625
52.3,3,0,4.2041015625,3.7841796875
52.4,3,0,4.1943359375,3.779296875
52.5,3,0,4.16015625,3.779296875
52.6,3,0,4.1943359375,3.779296875
52.7,3,0,4.19921875,3.798828125
52.8,3,0,4.2041015625,3.798828125
52.9,3,0,4.16015625,3.7744140625
53,3,0,4.189453125,3.7841796875
53.1,3,0,4.1845703125,3.7744140625
53.2,3,0,4.1943359375,3.779296875
